i,m,g,N,a,m,e
M,e,a,n
M,e,a,n
M,e,a,n
V,a,r
V,a,r
V,a,r
310102195403184072OS2.png,0.22696455413219985,0.09478894401999081,0.06202709721583946,0.15874602509917848,0.07069445263981956,0.04279050701381909
310102195410043665OD1.png,0.2626010969573377,0.14298560946595434,0.09221882539636947,0.18950010458731764,0.1291904286114923,0.08498146353644477
310102195410043665OS2.png,0.24050316904105393,0.1185558842677696,0.07444823021982229,0.1564839345232739,0.0860837839933983,0.05041896800000342
310102195501013226OD1.png,0.40597457885742183,0.22453770357019756,0.12767486572265624,0.21492000616730444,0.12893715370438483,0.08113360798304285
310102195501013226OS1.png,0.37089163088331034,0.1989610410204121,0.11481223012886793,0.20050212403711057,0.12231783374981352,0.07552157196149888
310103193609290441OD1.png,0.3789221969305301,0.19331947775448072,0.08882060331456797,0.22767476871910922,0.12907150435399792,0.05328826723604776
310103193609290441OS2.png,0.28487321442248775,0.13123457665536922,0.06441019095626531,0.17446448796533987,0.09252398655579892,0.03981445481001995
310103194103162017OD2.png,0.3645455603506051,0.162866584927428,0.09483793670055914,0.2216769808375366,0.11578302427406806,0.06943015054314039
310103194103162017OS2.png,0.432688320384306,0.17499222100949754,0.09859149409275429,0.2587073400421207,0.1282054838175136,0.0764118530196522
310103194207022828OS1.png,0.3863480063045726,0.16795989391850494,0.08876101923923868,0.21461255433797774,0.10465472473774244,0.06608110402263695
310103194302161623OD1.png,0.38355184816846655,0.24804223752489277,0.15756780586990657,0.24758418579921562,0.20959358078008153,0.14663274682853378
310103194408040811OD2.png,0.3942798988491882,0.2826670029584099,0.18377544926662073,0.26778922570900515,0.24149420413835726,0.17050155543739015
310103194408040811OS2.png,0.3676844578163295,0.24785717234892005,0.17858110315659467,0.22980376353780693,0.20356385292844925,0.15884705040716496
310103194412290012OD2.png,0.34315544577205886,0.181714989157284,0.11826605703316485,0.20892549587009315,0.13168122054706588,0.08704525228027148
310103194412290012OS1.png,0.3902106640385645,0.19310130699008118,0.11693887149586397,0.21631449639722436,0.1269441944742252,0.08309551971611448
310103194608212024OS1.png,0.1859500511019838,0.0839222328335631,0.06769648533241422,0.13611744544405058,0.05561373182535586,0.045978713153641146
310103194608212024OS2.png,0.2022951761881511,0.07173642925187654,0.048691543878293504,0.15285931481850093,0.04683845666784872,0.02923341761174605
31010319480319241XOD1.png,0.40582939596737133,0.15649330288756125,0.08402105593213847,0.2210549788134561,0.0835032874099339,0.044714609037938814
31010319480319241XOS1.png,0.41482590320063567,0.1421245200961244,0.07477819405350032,0.24033131748678122,0.089083248859116,0.04596743952361116
310103194903222815OD2.png,0.28584150426528027,0.13875481100643383,0.08139929677925857,0.17261514450584092,0.0871128811028553,0.048830069408509084
310103194905072419OD2.png,0.40885373283835025,0.21438722797468593,0.11094613168753825,0.2395835466027542,0.15802793706304952,0.07553783888282688
310103194905072419OS1.png,0.4257385553098192,0.23052921669155943,0.11332051894244029,0.23599240035048602,0.14465493513432998,0.0712670160637913
310103194909091211OD1.png,0.40723456588445933,0.232567731071921,0.13569796693091304,0.21713473787868487,0.12510744435755777,0.07017097310425567
310103194909091211OD2.png,0.28108818203795194,0.14982126273360905,0.09059065276501224,0.18210795751299955,0.12417209712239886,0.07021408910558191
310103194909091211OS1.png,0.2752315895230162,0.16851018269856777,0.11744591208065257,0.144000965140282,0.08702368349591358,0.05879325253172177
310103194912302825OD2.png,0.1891948026769301,0.08555731679878983,0.047555168002259486,0.12948276219302562,0.05423092269057267,0.026057912416631905
310103194912302825OS2.png,0.24488739312863816,0.10263377170936733,0.05285319907992494,0.1752004958823565,0.08206767503725745,0.03841232357729571
310103195004232424OD1.png,0.5138981538660385,0.25139270857268686,0.1356757818483839,0.28302866126360765,0.14916390441463698,0.08316712977828718
310103195004232424OS2.png,0.41395574831495097,0.20681439568014703,0.11389061422909005,0.24009365091381496,0.13856102239062698,0.07531018934377878
310103195104082849OD2.png,0.3092193304323682,0.11146371878829656,0.057066345214843744,0.19073808760931674,0.07113372189722661,0.03267947014198835
310103195104082849OS1.png,0.44925676233628203,0.18945311004040286,0.08834859810623465,0.24431944171102743,0.10613366200155905,0.04657353215678257
310103195106201610OD1.png,0.24007541432100182,0.12854756373985143,0.08494214824601716,0.16441312586380946,0.07928812966238731,0.04554998851055319
310103195106252047OD1.png,0.5237761104808135,0.2700310202205882,0.15363998413085939,0.30331813666525637,0.17379646639407975,0.09899485977945317
310103195106252047OD2.png,0.3248332752900964,0.16497829661649818,0.10275635064816943,0.20768757726349624,0.13851859725219395,0.09144015680901996
310103195106252047OS1.png,0.40172313615387556,0.18412741866766233,0.10617158179189645,0.25511460760359983,0.13862315594208582,0.07805698649594799
310103195106252047OS2.png,0.25511091643688727,0.1119468838560815,0.06906168320599726,0.1762739627333347,0.09459166066747728,0.06149084906777199
310103195303120828OD2.png,0.3348081700942095,0.19012807210286456,0.11481658337162991,0.2362679188849879,0.18005418673657478,0.11737441967947332
310103195303120828OS2.png,0.2922502405503216,0.14646654316023283,0.0843218485514323,0.21469892915207686,0.12994248207018935,0.07398756671438482
310103195312202905OS1.png,0.18812902113970584,0.10232222313974418,0.08923585181142768,0.11626742959811653,0.0538754963174766,0.04819617612383211
310103195611212900OD1.png,0.332361453187232,0.1592123592601103,0.08807350607479321,0.19934660158987907,0.11428665229320341,0.066136767572325
310103195611212900OS2.png,0.2580412172803692,0.11698825312595743,0.07449640012254903,0.15496706200606888,0.08366879451971572,0.0540104570603641
31010319570104164XOD1.png,0.29793409459731157,0.15763509413775276,0.11144968668619792,0.1892113175000827,0.11321156835837794,0.07392559648767595
31010319570104164XOS1.png,0.4703762578029259,0.22498149497836242,0.12481855504653036,0.2867002728551816,0.157970769050748,0.08691912715499255
310103196011292868OD1.png,0.2928339341107537,0.14915143181295953,0.0870807872099035,0.1639877016072576,0.08011633801309763,0.04383260943315091
31010419421116362XOD1.png,0.2876131543926164,0.1584054236318551,0.11777747659122242,0.19062334340547327,0.1179304711313645,0.08270599456160573
31010419421116362XOS1.png,0.3176421221564798,0.2044972438438266,0.12947308409447758,0.17323234379660507,0.11613836545201048,0.06737358789406253
310104194410290816OS1.png,0.37615070717007504,0.18224726658241422,0.13369668698778342,0.2511427913501384,0.15967789033864738,0.1198052921483732
310104194509292846OD2.png,0.24026251400218293,0.1231265198950674,0.0714379553701363,0.16561703858264254,0.09954602787365457,0.04792203953913986
310104194509292846OS2.png,0.19070569206686583,0.09290608424766392,0.05759616926604626,0.12817454406383777,0.06076413401417041,0.032483284794020434
310104194711153225OD2.png,0.4158814374138328,0.1652079114726945,0.08206281474992339,0.24738951120588412,0.1270428036128062,0.05940665400551273
310104194711153225OS1.png,0.5339606341193703,0.20619274962182133,0.10456349989947152,0.2866755137183593,0.1195196082412863,0.062430530930053366
310104194711153225OS2.png,0.26632629095339305,0.09637096629423252,0.05564769670075061,0.1715084680625857,0.060760913022759065,0.03178955730439552
310104194807302029OD2.png,0.30518466725068943,0.14605024749157472,0.08204272401099111,0.20182650715827777,0.13253518504266443,0.07846669863519325
310104194807302029OS1.png,0.3007398119159774,0.14025602153703282,0.08279510198854932,0.1659331753632904,0.0973278893178274,0.05503231378546789
310104194807302029OS2.png,0.3216641743977865,0.13582244573854935,0.07664292279411765,0.18256615090485584,0.08461973752255876,0.04714393632315534
310104194811241628OD2.png,0.2393438301834406,0.12623029222675397,0.07199650184780944,0.16734344843053683,0.11903600351467641,0.06029368773044951
310104194811241628OS1.png,0.19459087895412072,0.10042453840667127,0.06042113958620558,0.10714116084313388,0.05641369852791466,0.03062022899449182
310104194811241628OS2.png,0.242377576641008,0.11229500864066329,0.06298582787607229,0.1593566488015306,0.07728456235206402,0.03767036141805912
310104195005240051OS1.png,0.5072432274911919,0.24953828699448533,0.1413513781977635,0.2834112137130969,0.14635071459772964,0.0831889056224176
310104195101262461OD2.png,0.43288102991440713,0.19308018403894764,0.09567353491689644,0.2476727260459852,0.12607524778585155,0.059817855165023456
310104195101262461OS2.png,0.2875964445226332,0.11951632032207411,0.06444528617110909,0.18358608238940102,0.07970363313976987,0.03794212385793197
310104195304161249OD2.png,0.27207044713637396,0.10671768188476562,0.07515363506242344,0.17826434131131752,0.08564235699402925,0.05746343355182855
310104195304161249OS1.png,0.34953339520622706,0.13005501242244943,0.09267877316942402,0.20341549172392248,0.07611458186984507,0.05130508548104678
310104195304161249OS2.png,0.19603488398533236,0.07071690278894761,0.0527240229587929,0.12964295611764665,0.04357722424885794,0.03166364758240436
310104195604132044OD2.png,0.3194746877632888,0.2022936353496477,0.11989346672506895,0.25496154293289053,0.21543065738569103,0.1342389956824673
310104195604132044OS2.png,0.2888409483666515,0.15275136910232842,0.08812243891697304,0.19291343128072086,0.14305031772696508,0.08277402266732911
310104195807012843OD2.png,0.33832170075061274,0.25558875588809743,0.1936124165852864,0.22720367661446697,0.21611187505192583,0.1749525437174874
310104195807012843OS1.png,0.3763204088398054,0.2736265743480009,0.20211044012331494,0.23769858049816192,0.23392246556667232,0.18533234540388185
310105193912192441OD2.png,0.30638493556602336,0.20620004990521598,0.13903566248276653,0.1822195995810456,0.13065350468022818,0.07738371008666646
310105193912192441OS1.png,0.3238367267683441,0.15685017903645831,0.08135615330116422,0.18200870189609966,0.08713438803138791,0.040699132265261506
310105194006261243OD2.png,0.3156920339546951,0.14006175620883118,0.06218284158145681,0.23617292973801998,0.12863509679246946,0.05275910329868313
310105194006261243OS2.png,0.27934130500344667,0.11263501036400886,0.06294914694393382,0.16731285415739644,0.06915906951179052,0.03544048657368459
310105194212102817OD2.png,0.4451770707672717,0.20050449745327822,0.11716263714958641,0.2492745932628868,0.1412693066488574,0.09272282311494935
310105194212102817OS1.png,0.3492028180290671,0.1614994273466223,0.10374489578546263,0.20423990129927125,0.10705641741091275,0.07237178821180046
310105194307100056OD2.png,0.4578098222321154,0.24047247194776353,0.12679096296721815,0.2483815528675555,0.14938121651319772,0.07903309192235754
310105194307100056OS1.png,0.5078745524088542,0.2381724937289369,0.1173525342754289,0.2708805136264435,0.13221408400307763,0.0654870317324047
310105194308032024OD1.png,0.35514750761144304,0.1623423408059513,0.10955067054898131,0.20401181979099622,0.0956342374674558,0.06352557127161092
310105194308032024OS1.png,0.3105515723134958,0.11909122841030943,0.0812541737275965,0.1783558647981668,0.0670383658118193,0.043926744263344274
310105194407212450OD1.png,0.5049628613041897,0.29104644177006733,0.16299447452320773,0.27723736426394113,0.16087594867605962,0.09196063662441754
310105194407212450OS1.png,0.466610418581495,0.2697826460296032,0.16306578692267923,0.24934384404139548,0.15450225043211552,0.10007698969473007
310105194501253611OD2.png,0.27636802523743875,0.14343456193512563,0.08317410338158703,0.18908389774793502,0.13407024806309958,0.07529509611323015
310105194501253611OS1.png,0.32055046231138934,0.14247970581054692,0.07572172576305913,0.19649890353860594,0.1136837385099145,0.05762428305801216
310105194501253611OS2.png,0.3081222833371629,0.16848277671664366,0.10231531180587466,0.17515711163537265,0.1052414434522562,0.0632851251972049
310105194507222867OD2.png,0.2646382500143612,0.1234797907810585,0.07398768406288295,0.1527283758411301,0.07016290164964553,0.038269090270639856
310105194507222867OS1.png,0.4053644068100873,0.1888019038181679,0.09114320044424018,0.21745806496975847,0.11133584740403772,0.051851989866024815
310105194705182413OD2.png,0.397160608628217,0.2112819746428845,0.12397414562748929,0.24726831076326494,0.17632071865867105,0.11134138863397318
310105194705182413OS2.png,0.30870389751359534,0.15030480179132197,0.08968561209884343,0.2052316119216404,0.12621022870998444,0.07268013611028354
310105194706022825OD1.png,0.49683061487534463,0.23049299950693164,0.13776426128312652,0.26607993208187697,0.13653192049330024,0.08639795325095559
310105194706022825OS1.png,0.4915587630926394,0.23211473951152733,0.13859954534792432,0.2685789270861603,0.1332039297109167,0.0824357340060664
310105194706022825OS2.png,0.32797333960439645,0.1254819533404182,0.07552238913143382,0.1921514187281002,0.08071721021815935,0.04803853079668418
310105194707211628OD1.png,0.2350190405752145,0.11883737900677852,0.07010257197361365,0.15780134486214148,0.08025016825962668,0.040669858465148284
310105194707211628OS2.png,0.24325109743604467,0.11986843931908701,0.07418208402745864,0.1698578233459577,0.10019920726443353,0.05996895192879986
310105194711212447OD2.png,0.38096744312959546,0.2127529219085095,0.12535656199735754,0.23594718242578464,0.17107079494186958,0.10971517170982083
310105194711212447OS1.png,0.38999832751704183,0.19857204661649816,0.10934267231062351,0.23878689607235334,0.13049185416112122,0.07204127875916795
310105194711212447OS2.png,0.25082665237725943,0.13416284299364276,0.07716489305683209,0.1750453134332199,0.10802769579701016,0.05959830518849985
310105194810082430OD1.png,0.3516378066119025,0.24629362517712164,0.16423691394282325,0.2631216576465042,0.23399279549677351,0.17376840906237415
310105194810082430OD2.png,0.30042794919481464,0.23464285158643539,0.1624029122146906,0.23265737193443387,0.21618750947393783,0.1562631697240279
310105194810082430OS1.png,0.484999817492915,0.35672031477385885,0.25770556879978557,0.3020145985253859,0.2912957160871276,0.23498266755288713
310105194811130422OD1.png,0.42300117343079807,0.21066665649414062,0.11909704769358916,0.22919700836321083,0.11413820717027572,0.06516916833106645
310105194811130422OS2.png,0.28619383269665283,0.1295828276989507,0.0810798345827589,0.1749063937685468,0.08364614527723328,0.04983646938710291
310105194901132448OD1.png,0.3486879086961933,0.18523459341011791,0.09623686846564795,0.20144931777347005,0.1236400532859167,0.06215262250707208
310105194901132448OS1.png,0.2222954843558517,0.1290585386986826,0.07315341725068933,0.13198163604382634,0.09481212886362972,0.048389127450015196
310105194910031251OD1.png,0.2957509657915901,0.12763869341681985,0.09035011740291819,0.1822140909362152,0.07892188653855232,0.05216483142557966
310105194910031251OS1.png,0.21923297059302238,0.10519114475624233,0.08554225248448988,0.14294538885614505,0.06370821895472038,0.04966817151992606
310105194910160483OD1.png,0.23287130617627913,0.1237542245902267,0.08669994578642007,0.13194231087107358,0.06605350613382646,0.04278360174369912
310105194910160483OS2.png,0.30322175867417284,0.1355324988271676,0.07831781424728095,0.2042290060258496,0.10310431748195623,0.05729056751625342
31010519491109043XOD2.png,0.17523006364411,0.09857707304113052,0.06322522630878524,0.13446155742916713,0.09793449846401792,0.05397342114298536
31010519491109043XOS2.png,0.14642529955097275,0.07949574788411459,0.05340591131472121,0.11302611483975125,0.07932516634635878,0.04597541101715134
310105194912262416OD1.png,0.2622075398763021,0.16426577100566792,0.10004191679113052,0.1897697536823659,0.15268222146799273,0.09157480616798103
310105194912262416OS1.png,0.4525766559675628,0.35586642097024357,0.2602594712201286,0.27574644255751646,0.2547813657495127,0.19717782855808244
310105195004200820OD1.png,0.4739033268947226,0.2657652312634038,0.14208924536611517,0.24438984735626967,0.13653736670735794,0.07192999806132004
310105195005290426OD2.png,0.3714488459568398,0.2609166313620175,0.16788319606407018,0.2590842874178506,0.23472630541626185,0.16049247336554254
310105195005290426OS1.png,0.33123744889801626,0.23964918547985606,0.1590374666101792,0.2416696050264946,0.22793438139283032,0.1591231416365964
310105195111130450OD2.png,0.378295030780867,0.19604204963235303,0.11628756055644912,0.21453131679081033,0.13979784855312857,0.08532465972314437
310105195111130450OS1.png,0.4162934396781174,0.2099002613740809,0.11154364791570925,0.22672261487592266,0.1355413356130365,0.07475768430528885
31010519520121325XOD2.png,0.2577048956179151,0.11422786338656554,0.06469370524088543,0.17044192731418412,0.0935549996919643,0.053260199636839756
31010519520121325XOS2.png,0.30622643863453597,0.13397749358532476,0.0729877995509727,0.19581927849900455,0.10938342838720877,0.05731928995104489
310105195205132422OD1.png,0.498329132678462,0.25587755091050096,0.13528304754518997,0.27171791271323503,0.1597904388431878,0.09178278963683857
310105195205132422OS2.png,0.3173145967371323,0.16419852761661308,0.10341903088139555,0.20530416928687073,0.13743837701986653,0.08777148418972275
310105195409282545OD2.png,0.22220639995500152,0.1160014732211244,0.060844735538258275,0.15655888063761572,0.09304436600993057,0.042372748044262186
310105195409282545OS1.png,0.2255574394674862,0.10318874284332877,0.05650045357498469,0.1548471059549522,0.06403947569213053,0.030710517333153546
310105195803291618OD2.png,0.2881453719793582,0.2191667444565717,0.1504542631261489,0.2260468897131234,0.20718156017656544,0.13841922518991606
310105195803291618OS1.png,0.4833699394674862,0.33381534651214,0.2163409064797794,0.2829412065368184,0.2569233559027693,0.18981588244869183
310105195810200489OD1.png,0.29399016137216605,0.14284792133406093,0.08239319745232077,0.18532131979004177,0.09290594583115429,0.04832669677368628
310105195810200489OS1.png,0.23932879578833488,0.12000098134957107,0.07356518016142004,0.1374204913488906,0.07928310672783152,0.04840026625210545
310106194308251215OD2.png,0.2516981237074908,0.15391865150601255,0.10324062272614125,0.18063653440285551,0.13224568912631063,0.08189263591245165
310106194308251215OS2.png,0.3931569118125765,0.27308007034600956,0.19583044613108908,0.23994622535242036,0.21053832915654608,0.16028901917660565
31010619431011122XOD1.png,0.3844120549220665,0.29153433407054224,0.26248833151424633,0.23578235711260967,0.23329252978930387,0.23645400770913594
31010619431011122XOS1.png,0.3821586459290747,0.23449258243336402,0.20164082845052078,0.21798564522740085,0.18294975048614104,0.20046222092072408
310106194311273247OD2.png,0.3952771055932138,0.2164209253647748,0.11284884284524357,0.2537013120075764,0.16103151112540456,0.08295386873356016
310106194311273247OS2.png,0.2921347674201517,0.14023835425283396,0.07290027094822302,0.20397285772666374,0.11181281675486311,0.0513863151876881
310106194407150823OD2.png,0.3369391647039675,0.16517751357134655,0.08997564876780789,0.2090048021637133,0.12661696780790713,0.06999924410133433
310106194407150823OS1.png,0.45726882336186414,0.23921683816348807,0.12609887216605395,0.25315922184215733,0.1304779074411222,0.0688283492839023
310106194407150823OS2.png,0.24400310142367496,0.11094922832414217,0.06483363731234681,0.15718337964351903,0.07543634346008016,0.04298892420253337
310106194411112029OD1.png,0.47835757685642616,0.2357687407848881,0.12186479755476409,0.2593650269325244,0.12867741822332587,0.07028362429347439
310106194411112029OS1.png,0.3960070292154948,0.20047650804706652,0.108034844491996,0.22171343273259325,0.1115363856745083,0.05717089367635523
31010619500119082XOD2.png,0.1264975753484988,0.055750573850145535,0.03766697902305453,0.12176554945265138,0.05219657453853254,0.030108382770571672
31010619500119082XOS1.png,0.2887662251790365,0.1227948207481235,0.08285794725605085,0.18407533416279198,0.08407952940893876,0.052128845118330526
310106195003050425OD2.png,0.2694869695925245,0.12767055735868563,0.07631087957643995,0.17952829383402047,0.11673296539409526,0.07458093325122277
310106195003050425OS2.png,0.3350307988185509,0.15765294093711701,0.09017800723805144,0.2103365447950746,0.13913665575628864,0.08609963386186187
310106195004210443OD2.png,0.29318469178442863,0.1428695379518995,0.08041948804668352,0.18656957920002246,0.11213582162514112,0.06084933932584182
310106195004210443OS2.png,0.18271906235638782,0.09465813730277266,0.057041916192746636,0.14000366914412118,0.09136444486742429,0.05171451376190721
310106195006291232OS2.png,0.2718917098699832,0.18245759851792281,0.12604919134401804,0.18119970955229148,0.14932312369802064,0.09821696322999132
310106195604191629OD1.png,0.45629601572074135,0.18449596330231316,0.12011678359087775,0.25476966902026765,0.12591016513192707,0.0832888005331465
310106195604191629OS1.png,0.3190431183459712,0.21018778483072914,0.2187837787702972,0.19789881080012967,0.14222353890467607,0.15211090382856252
310106195604191629OS2.png,0.21044330970913758,0.09207630531460632,0.06825482237572765,0.14375332955453837,0.06393679716117001,0.043343144215355296
310106195610203286OD2.png,0.29269171322093285,0.1477018019732307,0.08861541748046872,0.18583390567222496,0.1261402177990111,0.08013042713927929
310106195610203286OS1.png,0.3413781558766085,0.1585817075243183,0.09075332342409621,0.20062035523052107,0.09865071708709548,0.05589693211625435
310106195902171634OD2.png,0.41053318696863506,0.19447684194527423,0.12275398104798563,0.2411572225964068,0.14977157483208486,0.09080622659179888
310106195902171634OS2.png,0.34851298612706805,0.1578085057875689,0.1084669075760187,0.2521972506951734,0.1627219778817324,0.12318193534669059
310106196102211620OD2.png,0.43723181930242794,0.2059659322102865,0.12857749789368872,0.25269360628915527,0.17452272768204255,0.1431479950850539
310106196102211620OS1.png,0.2946818183450137,0.1357577454810049,0.0799014371984145,0.17913863055141432,0.08985714919800376,0.04358193072459812
310106196102211620OS2.png,0.3165309831207873,0.14317478853113513,0.08696197808957569,0.20816735087518698,0.11952174246956312,0.07464738349335581
310106196310291282OD1.png,0.35904660692401963,0.1868745542040058,0.11035622989430147,0.2134081926932075,0.12490381292437434,0.07459944468800797
310106196310291282OS1.png,0.20420409557866118,0.1055673786238128,0.06951566209980084,0.12642017695613492,0.05923650045867219,0.03769741181174559
310107195109262035OD2.png,0.34718675800398285,0.13307267731311273,0.08507455564012713,0.20766644844429635,0.09366049532410363,0.06005635058879257
310107196007280827OS2.png,0.23787297267539828,0.15564801085229013,0.10690680111155793,0.15095699630597226,0.11299255750318479,0.07848369775830405
310108194907312035OD2.png,0.3793862735523897,0.1909040563246783,0.1123257506127451,0.21091849421761627,0.1353413856260733,0.07280333275485185
310108194907312035OS1.png,0.3178873548320696,0.1664209552839691,0.10359516517788755,0.19372062779539062,0.13037454043635893,0.07706477718169231
31010819500313121XOD2.png,0.34859707402248014,0.15538941925647212,0.08670996871649053,0.21877924499922194,0.11971831108250718,0.0617710107589807
31010819500313121XOS2.png,0.31848617254519,0.14456612082088693,0.08238740808823532,0.2037728202628899,0.11461453312907653,0.06551711674076986
310108195306212826OD2.png,0.35786482867072605,0.18899735095454193,0.09954495897480084,0.22224206619240472,0.14880419731271424,0.08147719474238545
310108195306212826OS2.png,0.3301419576009116,0.15895551793715534,0.08410375258501837,0.2049496107126899,0.11351281063880579,0.05978929688175499
310108195712254829OD1.png,0.4400482327330346,0.1911289589077819,0.09527418847177542,0.2514699212526881,0.11702457213700262,0.058854728149218945
310108195712254829OS1.png,0.3143673167509191,0.133659392712163,0.0715706469965916,0.1809933928672958,0.07522661633742246,0.03792849732694994
310108195905114048OD1.png,0.22034627877029717,0.10805261649337469,0.06927738563687191,0.1221578951790765,0.056627127152085725,0.03533367321426257
310108195905114048OD2.png,0.3596270392922794,0.2277713551240808,0.15717680687997856,0.196915496375163,0.12197369750663505,0.08120481231373065
310108195905114048OS1.png,0.41163702572093286,0.24690794103285846,0.15283188165402878,0.22214416350279206,0.13469743679696505,0.08769914295305607
310108195910061649OD1.png,0.4104363534964767,0.18976621440812647,0.11061220356062346,0.22892684102625496,0.11275563383929046,0.06518262130896392
310108195910061649OS1.png,0.400595900591682,0.19875812904507506,0.10954806757908242,0.2208906728540451,0.11584060786546435,0.0631559148983533
310109194101142010OD2.png,0.28079736746993716,0.15189011517693013,0.09846562404258577,0.1930123605277887,0.14438621545747657,0.09368708135396421
310109194101142010OS2.png,0.18690400965073525,0.10456824209175856,0.07511569752412682,0.13385224376339536,0.08935067806359201,0.05780866733665426
310109194210040419OD2.png,0.33180597342696844,0.15586058672736675,0.10753432629155174,0.21409281334101826,0.12332337199512405,0.08230409943346441
310109194210040419OS2.png,0.3601055220061658,0.14081200992359835,0.08780750947840073,0.22503200969070755,0.10158191640020214,0.06230814318302358
310109194306232036OD1.png,0.527475529091031,0.24391404694201896,0.12788337258731614,0.283169152142852,0.13769013848271153,0.07218403954230947
310109194306232036OD2.png,0.3150857214834175,0.16731332517137715,0.10625510122261794,0.19691770714969611,0.13558364159188704,0.08501578043008161
310109194306232036OS2.png,0.2991745443905103,0.1553809970032935,0.10328153722426468,0.1884306678039076,0.12028010163071191,0.07837403138908043
310109194503054013OS2.png,0.3069732666015625,0.1717461529900045,0.10344507553998163,0.18491701798835988,0.11259542751525954,0.061289849393143386
31010919471018163XOD2.png,0.3957782520967371,0.24790867824180451,0.14744234272077972,0.2944158977175206,0.2413512874183484,0.15537428374448048
31010919471018163XOS1.png,0.1902056525735294,0.10726245057349111,0.06663264854281555,0.15186109414396737,0.08308818592962033,0.03909780570146256
310109194804262414OD2.png,0.35494866464652275,0.18116444606407012,0.09145768109489892,0.2139738054763622,0.13908022132627204,0.06305021589802863
310109194804262414OS2.png,0.2662321801279105,0.13586195403454354,0.09332876766429227,0.18032497089783378,0.10425879724570945,0.06353752103159112
310109194808184839OD2.png,0.3300700767367493,0.17070351394952507,0.09381651036879596,0.21637358752248748,0.13603917131969523,0.06976335803813864
310109194808184839OS1.png,0.16894012151979934,0.09740775613223805,0.06606202967026652,0.09214746144550114,0.05106182245847055,0.03260843616877438
310109194808184839OS2.png,0.2599989498362822,0.12965849334118412,0.07539279414158241,0.18947037774232903,0.12221163234108666,0.06602994401906334
310109194901101284OD2.png,0.2393200743432138,0.1036072525323606,0.06007937263039982,0.16518493750662874,0.0727386236711995,0.03707416510955632
310109194901101284OS2.png,0.19510251213522517,0.07424534816367953,0.040667245902267155,0.1343859480764873,0.04817438232211868,0.023395601431276624
310109194909103647OD2.png,0.3623866810518152,0.21960244272269452,0.13530560661764707,0.23672533864239803,0.19829825942624177,0.12737441713451228
310109194909263624OD2.png,0.22224607280656405,0.10939456715303308,0.05907504511814491,0.14925070502390977,0.0771013666848996,0.036843750135772055
310109194910073641OD2.png,0.4911493937174478,0.30248303880878524,0.18174831913966757,0.2615319223162856,0.18499466342506393,0.13176109467577818
310109194910073641OS2.png,0.47259422751034014,0.27730976179534317,0.1605043149461933,0.2596369733751868,0.1807320221792513,0.1195458420042934
310109194910194822OD1.png,0.2949169832117417,0.12370666803098193,0.06986969592524511,0.18104972175985806,0.0766690388398847,0.040071827707164984
310109194910194822OS1.png,0.2367587968414905,0.104040407666973,0.06397616816501991,0.1529832038374263,0.059095764141668616,0.032884386750015676
310109194910220031OD2.png,0.45195921355602786,0.2144250159170113,0.11783451753504134,0.2520342813823757,0.15180669778060263,0.08737125643636268
310109194910220031OS2.png,0.45802214379404094,0.22365417480468755,0.12069788914100796,0.2547336526495787,0.14790613129778044,0.07903824233448874
310109195001204055OD2.png,0.3611737868365119,0.19243416879691327,0.10852602790383734,0.21871561906351222,0.1414953798136501,0.08064558776357321
310109195001204055OS1.png,0.17666974535175395,0.09329175762101714,0.0656099656048943,0.11714510451221037,0.05492221399694651,0.03400715735280171
310109195001204055OS2.png,0.26884155273437493,0.12357607074812345,0.07741768032896752,0.16972193259052584,0.08455755837684953,0.048019891387007976
310109195104264843OD2.png,0.32590907975739114,0.16586382996802237,0.07441624660117953,0.1968391126273574,0.11777496891980875,0.05078698480255077
310109195104264843OS2.png,0.19275081858915438,0.07634145699295342,0.04166026395909927,0.12767120723987394,0.04970236722579968,0.02514043030741444
310109195206254822OD1.png,0.26684371349858316,0.1099926518458946,0.06617400225471047,0.1551002478730704,0.06275999455218569,0.03794915770581248
310109195206254822OD2.png,0.22888123755361522,0.1155440984987745,0.0748941458907782,0.1590885825827343,0.09908847015729208,0.06349030468582781
310109195206254822OS1.png,0.16080235499961706,0.08227495679668352,0.0573062073950674,0.10257029063874504,0.04460000383928658,0.02940130486179923
310109195206254822OS2.png,0.2436460158404182,0.10850339403339461,0.0692731819900812,0.16720326542747432,0.08148335951912869,0.05004838607315701
310109195208262033OD1.png,0.4096340703029258,0.20768318924249388,0.10813597136852789,0.22380819113494616,0.1167817324226345,0.058122946479751976
310109195208262033OS2.png,0.27063290465111833,0.12696898217294733,0.07733217127182905,0.16883680721348493,0.07915285552308345,0.04426651341975139
310109195403035274OD1.png,0.3029899148380055,0.1294773027008655,0.07546162324793197,0.18360119068056857,0.08815524183865041,0.04850728530461324
310109195403035274OS1.png,0.311265593884038,0.12855224609375,0.07511097029143687,0.20085899326429166,0.08403970429285175,0.0436360141494566
310109195512215661OD2.png,0.43646068199008126,0.1982240115894991,0.13815436269722733,0.2664820589422253,0.1656417795591552,0.1235042047296227
310109195512215661OS2.png,0.3834095524806603,0.18517752254710476,0.11064689486634496,0.22714128146609733,0.12536570350009185,0.07539111838562752
310109195605295218OD2.png,0.35502579632927395,0.17518225277171415,0.10667738073012407,0.2506124740954536,0.17401845557980009,0.11681102240179185
